name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	wb.region	ind.region
G30	-70.5431	-19.7526	9.08247457820427	-999	G	L	grid	-54.0883	-16.425	14.5608	n/a	superiortemporal
G31	-69.1322	-29.3557	14.5300198714206	-999	G	L	grid	-53.5153	-26.509	19.6503	n/a	superiortemporal
G32	-68.2712	-41.6228	21.8710184799575	-999	G	L	grid	-55.9645	-36.2999	23.4458	n/a	supramarginal
TT1	-21.2758	-10.2236	-41.7032964819443	-999	TT	L	strip	-19.6306	-11.0023	-26.0972	n/a	entorhinal
TT2	-19.2987	-2.49765	-43.298206218368	-999	TT	L	strip	-17.1024	-2.66832	-31.3642	n/a	entorhinal
TT3	-17.5932	5.62483	-45.3917532590594	-999	TT	L	strip	-17.6064	6.20451	-35.8506	n/a	temporalpole
TT4	-21.2343	14.4572	-44.5447770089877	-999	TT	L	strip	-21.1614	16.0964	-35.6291	n/a	temporalpole
TT5	-23.6344	22.9946	-40.4188986070041	-999	TT	L	strip	-27.4472	21.2273	-31.7386	n/a	temporalpole
TT6	-33.3247	27.802	-39.6005292769731	-999	TT	L	strip	-33.4758	21.9144	-23.0992	n/a	superiortemporal
AST1	-15.5351	10.2473	-37.146152102614	-999	AST	L	strip	-16.3541	5.63728	-25.6846	n/a	entorhinal
AST2	-18.7317	9.73819	-46.7218666130199	-999	AST	L	strip	-18.1703	5.54968	-35.7675	n/a	temporalpole
AST3	-22.4869	4.34893	-53.4389971843682	-999	AST	L	strip	-26.5299	4.51825	-39.9708	n/a	fusiform
AST4	-31.5834	7.87299	-55.7440256781644	-999	AST	L	strip	-35.522	4.28804	-37.321	n/a	inferiortemporal
MST1	-13.8075	-4.29053	-27.476728550114	-999	MST	L	strip	-13.9856	-4.34848	-20.9336	n/a	entorhinal
MST2	-16.3859	-8.55178	-35.9294659016364	-999	MST	L	strip	-19.6306	-11.0023	-26.0972	n/a	entorhinal
MST3	-24.7463	-10.7476	-43.5078872463626	-999	MST	L	strip	-27.8175	-15.1114	-29.7868	n/a	fusiform
MST4	-35.0328	-13.7999	-43.7126586195335	-999	MST	L	strip	-37.9823	-16.0206	-32.0856	n/a	inferiortemporal
PST1	-21.4545	-18.8084	-33.2507646135102	-999	PST	L	strip	-21.0258	-18.1466	-21.9782	n/a	parahippocampal
PST2	-32.1504	-20.7979	-37.7407214787085	-999	PST	L	strip	-31.0871	-20.9025	-23.9686	n/a	fusiform
PST3	-39.0613	-24.0865	-39.0295036067959	-999	PST	L	strip	-40.5989	-22.6433	-23.0966	n/a	fusiform
PST4	-46.5801	-28.1211	-35.8278081528781	-999	PST	L	strip	-49.32	-27.9028	-25.6187	n/a	inferiortemporal
PPST1	-9.36307	-63.0522	-5.10117201248549	-999	PPST	L	strip	-13.7089	-62.4359	-1.35209	n/a	lingual
PPST2	-16.2745	-61.2203	-11.3178642898253	-999	PPST	L	strip	-21.1088	-59.1999	-7.21689	n/a	lingual
PPST3	-24.6106	-58.4853	-16.7310462651644	-999	PPST	L	strip	-29.107	-56.0031	-13.1014	n/a	fusiform
PPST4	-33.2449	-53.9348	-22.7509853482618	-999	PPST	L	strip	-36.5806	-51.4159	-18.1897	n/a	fusiform
ILT1	-25.3269	-102.75	-10.8760544408237	-999	ILT	L	strip	-25.1039	-94.9343	1.48964	n/a	lateraloccipital
ILT2	-35.7393	-97.8545	-6.6633942138531	-999	ILT	L	strip	-34.2542	-92.4471	0.680423	n/a	lateraloccipital
ILT3	-43.8243	-91.4053	-7.66505803643203	-999	ILT	L	strip	-42.9789	-86.8428	-0.622694	n/a	lateraloccipital
ILT4	-48.7308	-83.2513	-10.2998348329879	-999	ILT	L	strip	-50.5805	-79.8087	-1.11002	n/a	lateraloccipital
ILT5	-54.1217	-74.0526	-7.63478155224539	-999	ILT	L	strip	-54.1356	-69.9167	-0.888467	n/a	lateraloccipital
ILT6	-60.5072	-66.3838	-6.61588022265429	-999	ILT	L	strip	-56.4592	-60.5617	-0.52475	n/a	lateraloccipital
RSD1	0.0	0.0	n/a	-999	RSD	n/a	strip	-36.0057	47.539	29.4583	n/a	rostralmiddlefrontal
RSQ1	-39.7626	48.7085	42.689142378115	-999	RSQ	L	depth	-36.1328	50.2665	42.1474	n/a	rostralmiddlefrontal
RSQ2	-46.9208	35.0067	46.062737876909	-999	RSQ	L	depth	-43.7959	37.0446	46.2948	n/a	rostralmiddlefrontal
SLT1	-28.0131	-88.8391	38.9706206642158	-999	SLT	L	strip	-24.4607	-83.3541	46.3824	n/a	superiorparietal
SLT2	-35.5405	-86.0241	37.1006429357829	-999	SLT	L	strip	-34.3381	-78.6983	42.8968	n/a	superiorparietal
SLT3	-45.0491	-75.8158	37.1239049909268	-999	SLT	L	strip	-42.3855	-74.5393	39.5861	n/a	inferiorparietal
SLT4	-50.5311	-73.3144	29.7122064750216	-999	SLT	L	strip	-48.7707	-67.926	34.8265	n/a	inferiorparietal
SLT5	-58.4772	-63.0502	24.3445308898515	-999	SLT	L	strip	-53.4246	-60.0887	28.8376	n/a	inferiorparietal
SLT6	-62.5826	-57.2204	21.5246956193741	-999	SLT	L	strip	-56.3176	-51.5176	22.8045	n/a	inferiorparietal
P1	-28.0153	-25.4328	73.329424239446	-999	P	L	strip	-24.9553	-19.7315	73.6231	n/a	precentral
P2	-43.0861	-35.4647	66.1013768020796	-999	P	L	strip	-33.0634	-25.3389	67.6311	n/a	postcentral
P3	-49.3841	-34.6769	58.7380662620741	-999	P	L	strip	-38.8417	-29.6829	60.4313	n/a	postcentral
P4	-52.7679	-38.3624	54.5397129194206	-999	P	L	strip	-45.817	-34.1058	53.1882	n/a	supramarginal
P5	-58.0246	-43.701	43.9048103058039	-999	P	L	strip	-51.5906	-38.5746	44.9127	n/a	supramarginal
P6	-63.59	-45.339	33.934978226162	-999	P	L	strip	-54.4013	-42.3556	35.5609	n/a	supramarginal
SLF1	-34.9441	20.7827	56.3002170313274	-999	SLF	L	strip	-22.6264	24.1295	59.455	n/a	caudalmiddlefrontal
SLF2	-39.3106	18.8123	52.9551868847139	-999	SLF	L	strip	-31.6882	24.884	54.4971	n/a	caudalmiddlefrontal
SLF3	-43.6308	16.3735	51.4352057000764	-999	SLF	L	strip	-40.0383	23.5829	47.7381	n/a	rostralmiddlefrontal
SLF4	-49.1896	22.9923	41.4142090602734	-999	SLF	L	strip	-47.1864	22.236	39.9472	n/a	rostralmiddlefrontal
SLF5	-55.627	16.2184	36.3746268693632	-999	SLF	L	strip	-51.8319	19.0765	31.4962	n/a	parsopercularis
SLF6	-66.252	8.55995	24.2786771602627	-999	SLF	L	strip	-54.5439	13.5747	23.5486	n/a	precentral
ILF1	-25.59	65.4191	13.5089763933672	-999	ILF	L	strip	-19.7707	68.2277	14.532	n/a	rostralmiddlefrontal
ILF2	-35.9239	61.3694	5.59968492241163	-999	ILF	L	strip	-28.467	62.5894	14.0062	n/a	rostralmiddlefrontal
ILF3	-42.5202	56.0266	8.95122542775135	-999	ILF	L	strip	-36.5301	56.3753	13.6118	n/a	rostralmiddlefrontal
ILF4	-48.893	49.9957	7.41807527346939	-999	ILF	L	strip	-43.2878	48.27	12.5139	n/a	parstriangularis
ILF5	-54.906	40.8516	8.99384604571588	-999	ILF	L	strip	-46.9839	39.1314	11.7439	n/a	parstriangularis
ILF6	-60.6865	28.3366	12.8212684174074	-999	ILF	L	strip	-48.1822	28.3053	11.3898	n/a	parsopercularis
OF1	-9.69079	33.1186	-31.6938560774599	-999	OF	L	strip	-13.6892	33.3414	-22.109	n/a	lateralorbitofrontal
OF2	-22.6078	31.3287	-30.0741416111611	-999	OF	L	strip	-21.9198	30.313	-16.9621	n/a	lateralorbitofrontal
OF3	-32.8077	31.9138	-29.279969620457	-999	OF	L	strip	-30.2539	29.1311	-12.1233	n/a	lateralorbitofrontal
OF4	-42.1494	28.1476	-29.8156077938374	-999	OF	L	strip	-37.8907	26.2622	-5.97476	n/a	lateralorbitofrontal
LID1	-26.9699	-42.1405	-2.44179016678474	-999	LID	L	depth	-29.5142	-37.5434	-1.12752	Left Cerebral White Matter	n/a
LID2	-26.9017	-46.4225	-2.42840669383778	-999	LID	L	depth	-29.8707	-41.8915	-0.428162	Left Cerebral White Matter	n/a
LID3	-27.8155	-50.8236	-2.4185584510207	-999	LID	L	depth	-30.7913	-46.8945	0.354224	Left Cerebral White Matter	n/a
LID4	-27.7548	-55.1636	-2.61635608611903	-999	LID	L	depth	-30.4803	-52.4343	1.27874	Left Cerebral White Matter	lingual
LID5	-27.459	-59.725	-1.43364356071177	-999	LID	L	depth	-30.2087	-57.2375	3.10302	Left Cerebral White Matter	lingual
LID6	-27.4863	-65.7035	0.365388570814275	-999	LID	L	depth	-29.8976	-62.7742	4.08901	Left Cerebral White Matter	lingual
LID7	-29.3162	-71.0847	1.05235543663239	-999	LID	L	depth	-30.8575	-67.0347	5.88806	Left Lateral Ventricle	lateraloccipital
LID8	-30.3084	-77.2673	1.11517484925009	-999	LID	L	depth	-31.1797	-71.9958	6.74277	Left Cerebral White Matter	lateraloccipital
LOD1	-24.3471	-73.7412	2.76604682867903	-999	LOD	L	depth	-25.3224	-69.1317	12.0102	Left Cerebral White Matter	pericalcarine
LOD2	-25.4009	-79.3597	3.48836778027607	-999	LOD	L	depth	-26.2382	-74.2569	11.7674	Left Cerebral White Matter	lateraloccipital
LOD3	-27.0707	-86.1911	3.55127821340281	-999	LOD	L	depth	-27.1145	-80.1221	10.5585	Left Cerebral White Matter	lateraloccipital
LOD4	-27.4988	-90.1496	3.90599939986441	-999	LOD	L	depth	-26.8726	-84.4285	11.3254	Left IOG inferior occipital gyrus	lateraloccipital
ROD1	42.723	-32.4038	-8.25267094481258	-999	ROD	R	depth	46.2187	-27.845	-6.42232	Right Cerebral White Matter	bankssts
ROD2	42.5387	-36.5051	-6.40658791797188	-999	ROD	R	depth	45.2588	-32.1124	-4.76082	Right Cerebral White Matter	bankssts
ROD3	41.9848	-41.4683	-4.26817486824099	-999	ROD	R	depth	44.3679	-37.6108	-2.89386	Right Cerebral White Matter	bankssts
ROD4	41.3758	-46.0635	-2.70042192745572	-999	ROD	R	depth	44.041	-42.4543	-1.10993	Right Cerebral White Matter	bankssts
ROD5	38.7504	-52.3628	-2.1931059459402	-999	ROD	R	depth	41.9532	-48.0315	0.717622	Right Cerebral White Matter	inferiorparietal
ROD6	37.8898	-56.295	-1.7870536200487	-999	ROD	R	depth	40.9588	-51.6834	2.27641	Right Cerebral White Matter	inferiorparietal
ROD7	37.4228	-62.6924	-0.417552648651189	-999	ROD	R	depth	40.6664	-57.1364	4.28681	Right Cerebral White Matter	lateraloccipital
ROD8	36.0093	-69.9702	0.389652158602794	-999	ROD	R	depth	38.5786	-62.7061	6.26144	Right Cerebral White Matter	lateraloccipital
ALEX1	-39.5214	1.41144	-54.9184204894018	-999	ALEX	L	grid	-35.522	4.28804	-37.321	n/a	inferiortemporal
ALEX2	-43.7611	-6.68906	-52.4958450845591	-999	ALEX	L	grid	-41.7399	-2.55563	-33.4622	n/a	inferiortemporal
ALEX3	-46.6228	-10.4561	-49.8762455725154	-999	ALEX	L	grid	-46.3352	-6.20354	-30.058	n/a	inferiortemporal
ALEX4	-55.7542	-7.94135	-45.2183570118731	-999	ALEX	L	grid	-51.4944	-10.5063	-26.5707	n/a	inferiortemporal
ALEX5	-38.9933	2.0715	-55.1865987607346	-999	ALEX	L	grid	-35.522	4.28804	-37.321	n/a	inferiortemporal
ALEX6	-44.9925	-7.89449	-50.9702514161968	-999	ALEX	L	grid	-41.7399	-2.55563	-33.4622	n/a	inferiortemporal
ALEX7	-46.7708	-10.438	-48.6458016343582	-999	ALEX	L	grid	-46.3352	-6.20354	-30.058	n/a	inferiortemporal
ALEX8	-54.299	-6.62083	-47.227305487384	-999	ALEX	L	grid	-51.4992	-10.3863	-25.5888	n/a	inferiortemporal
